county,office,district,party,candidate,votes
ADAMS,U.S. Senate,,DEM,Mike Miles,3304
ALAMOSA,U.S. Senate,,DEM,Mike Miles,111
ARAPAHOE,U.S. Senate,,DEM,Mike Miles,6294
ARCHULETA,U.S. Senate,,DEM,Mike Miles,190
BACA,U.S. Senate,,DEM,Mike Miles,64
BENT,U.S. Senate,,DEM,Mike Miles,41
BOULDER,U.S. Senate,,DEM,Mike Miles,6826
BROOMFIELD,U.S. Senate,,DEM,Mike Miles,560
CHAFFEE,U.S. Senate,,DEM,Mike Miles,263
CHEYENNE,U.S. Senate,,DEM,Mike Miles,15
CLEAR CREEK,U.S. Senate,,DEM,Mike Miles,111
CONEJOS,U.S. Senate,,DEM,Mike Miles,53
COSTILLA,U.S. Senate,,DEM,Mike Miles,71
CROWLEY,U.S. Senate,,DEM,Mike Miles,21
CUSTER,U.S. Senate,,DEM,Mike Miles,27
DELTA,U.S. Senate,,DEM,Mike Miles,286
DENVER,U.S. Senate,,DEM,Mike Miles,14870
DOLORES,U.S. Senate,,DEM,Mike Miles,61
DOUGLAS,U.S. Senate,,DEM,Mike Miles,1359
EAGLE,U.S. Senate,,DEM,Mike Miles,247
ELBERT,U.S. Senate,,DEM,Mike Miles,105
EL PASO,U.S. Senate,,DEM,Mike Miles,5384
FREMONT,U.S. Senate,,DEM,Mike Miles,339
GARFIELD,U.S. Senate,,DEM,Mike Miles,790
GILPIN,U.S. Senate,,DEM,Mike Miles,103
GRAND,U.S. Senate,,DEM,Mike Miles,129
GUNNISON,U.S. Senate,,DEM,Mike Miles,364
HINSDALE,U.S. Senate,,DEM,Mike Miles,8
HUERFANO,U.S. Senate,,DEM,Mike Miles,196
JACKSON,U.S. Senate,,DEM,Mike Miles,9
JEFFERSON,U.S. Senate,,DEM,Mike Miles,7822
KIOWA,U.S. Senate,,DEM,Mike Miles,7
KIT CARSON,U.S. Senate,,DEM,Mike Miles,39
LAKE,U.S. Senate,,DEM,Mike Miles,114
LARIMER,U.S. Senate,,DEM,Mike Miles,3979
LAS ANIMAS,U.S. Senate,,DEM,Mike Miles,297
LA PLATA,U.S. Senate,,DEM,Mike Miles,1877
LINCOLN,U.S. Senate,,DEM,Mike Miles,46
LOGAN,U.S. Senate,,DEM,Mike Miles,158
MESA,U.S. Senate,,DEM,Mike Miles,1053
MINERAL,U.S. Senate,,DEM,Mike Miles,41
MOFFAT,U.S. Senate,,DEM,Mike Miles,110
MONTEZUMA,U.S. Senate,,DEM,Mike Miles,462
MONTROSE,U.S. Senate,,DEM,Mike Miles,200
MORGAN,U.S. Senate,,DEM,Mike Miles,181
OTERO,U.S. Senate,,DEM,Mike Miles,193
OURAY,U.S. Senate,,DEM,Mike Miles,135
PARK,U.S. Senate,,DEM,Mike Miles,166
PHILLIPS,U.S. Senate,,DEM,Mike Miles,24
PITKIN,U.S. Senate,,DEM,Mike Miles,376
PROWERS,U.S. Senate,,DEM,Mike Miles,57
PUEBLO,U.S. Senate,,DEM,Mike Miles,2030
RIO BLANCO,U.S. Senate,,DEM,Mike Miles,26
RIO GRANDE,U.S. Senate,,DEM,Mike Miles,102
ROUTT,U.S. Senate,,DEM,Mike Miles,340
SAGUACHE,U.S. Senate,,DEM,Mike Miles,97
SAN JUAN,U.S. Senate,,DEM,Mike Miles,12
SAN MIGUEL,U.S. Senate,,DEM,Mike Miles,165
SEDGWICK,U.S. Senate,,DEM,Mike Miles,10
SUMMIT,U.S. Senate,,DEM,Mike Miles,146
TELLER,U.S. Senate,,DEM,Mike Miles,252
WASHINGTON,U.S. Senate,,DEM,Mike Miles,17
WELD,U.S. Senate,,DEM,Mike Miles,1186
YUMA,U.S. Senate,,DEM,Mike Miles,52
TOTALS,U.S. Senate,,DEM,Mike Miles,63973
ADAMS,U.S. Senate,,DEM,Ken Salazar,13539
ALAMOSA,U.S. Senate,,DEM,Ken Salazar,961
ARAPAHOE,U.S. Senate,,DEM,Ken Salazar,17073
ARCHULETA,U.S. Senate,,DEM,Ken Salazar,185
BACA,U.S. Senate,,DEM,Ken Salazar,523
BENT,U.S. Senate,,DEM,Ken Salazar,323
BOULDER,U.S. Senate,,DEM,Ken Salazar,12290
BROOMFIELD,U.S. Senate,,DEM,Ken Salazar,1761
CHAFFEE,U.S. Senate,,DEM,Ken Salazar,869
CHEYENNE,U.S. Senate,,DEM,Ken Salazar,72
CLEAR CREEK,U.S. Senate,,DEM,Ken Salazar,302
CONEJOS,U.S. Senate,,DEM,Ken Salazar,1266
COSTILLA,U.S. Senate,,DEM,Ken Salazar,848
CROWLEY,U.S. Senate,,DEM,Ken Salazar,183
CUSTER,U.S. Senate,,DEM,Ken Salazar,122
DELTA,U.S. Senate,,DEM,Ken Salazar,868
DENVER,U.S. Senate,,DEM,Ken Salazar,35493
DOLORES,U.S. Senate,,DEM,Ken Salazar,220
DOUGLAS,U.S. Senate,,DEM,Ken Salazar,4675
EAGLE,U.S. Senate,,DEM,Ken Salazar,607
ELBERT,U.S. Senate,,DEM,Ken Salazar,323
