county,office,district,party,candidate,votes
ADAMS,U.S. Senate,,Democratic,Michael Bennet,18154
ALAMOSA,U.S. Senate,,Democratic,Michael Bennet,1050
ARAPAHOE,U.S. Senate,,Democratic,Michael Bennet,30024
ARCHULETA,U.S. Senate,,Democratic,Michael Bennet,549
BACA,U.S. Senate,,Democratic,Michael Bennet,225
BENT,U.S. Senate,,Democratic,Michael Bennet,270
BOULDER,U.S. Senate,,Democratic,Michael Bennet,24113
BROOMFIELD,U.S. Senate,,Democratic,Michael Bennet,3651
CHAFFEE,U.S. Senate,,Democratic,Michael Bennet,1229
CHEYENNE,U.S. Senate,,Democratic,Michael Bennet,55
CLEAR CREEK,U.S. Senate,,Democratic,Michael Bennet,627
CONEJOS,U.S. Senate,,Democratic,Michael Bennet,956
COSTILLA,U.S. Senate,,Democratic,Michael Bennet,562
CROWLEY,U.S. Senate,,Democratic,Michael Bennet,145
CUSTER,U.S. Senate,,Democratic,Michael Bennet,171
DELTA,U.S. Senate,,Democratic,Michael Bennet,1050
DENVER,U.S. Senate,,Democratic,Michael Bennet,54154
DOLORES,U.S. Senate,,Democratic,Michael Bennet,119
DOUGLAS,U.S. Senate,,Democratic,Michael Bennet,9389
EAGLE,U.S. Senate,,Democratic,Michael Bennet,1407
EL PASO,U.S. Senate,,Democratic,Michael Bennet,19365
ELBERT,U.S. Senate,,Democratic,Michael Bennet,653
FREMONT,U.S. Senate,,Democratic,Michael Bennet,1601
GARFIELD,U.S. Senate,,Democratic,Michael Bennet,1575
GILPIN,U.S. Senate,,Democratic,Michael Bennet,333
GRAND,U.S. Senate,,Democratic,Michael Bennet,839
GUNNISON,U.S. Senate,,Democratic,Michael Bennet,724
HINSDALE,U.S. Senate,,Democratic,Michael Bennet,40
HUERFANO,U.S. Senate,,Democratic,Michael Bennet,823
JACKSON,U.S. Senate,,Democratic,Michael Bennet,43
JEFFERSON,U.S. Senate,,Democratic,Michael Bennet,28754
KIOWA,U.S. Senate,,Democratic,Michael Bennet,53
KIT CARSON,U.S. Senate,,Democratic,Michael Bennet,191
LA PLATA,U.S. Senate,,Democratic,Michael Bennet,3581
LAKE,U.S. Senate,,Democratic,Michael Bennet,674
LARIMER,U.S. Senate,,Democratic,Michael Bennet,14780
LAS ANIMAS,U.S. Senate,,Democratic,Michael Bennet,1410
LINCOLN,U.S. Senate,,Democratic,Michael Bennet,145
LOGAN,U.S. Senate,,Democratic,Michael Bennet,704
MESA,U.S. Senate,,Democratic,Michael Bennet,5028
MINERAL,U.S. Senate,,Democratic,Michael Bennet,105
MOFFAT,U.S. Senate,,Democratic,Michael Bennet,205
MONTEZUMA,U.S. Senate,,Democratic,Michael Bennet,953
MONTROSE,U.S. Senate,,Democratic,Michael Bennet,1305
MORGAN,U.S. Senate,,Democratic,Michael Bennet,820
OTERO,U.S. Senate,,Democratic,Michael Bennet,826
OURAY,U.S. Senate,,Democratic,Michael Bennet,319
PARK,U.S. Senate,,Democratic,Michael Bennet,648
PHILLIPS,U.S. Senate,,Democratic,Michael Bennet,129
PITKIN,U.S. Senate,,Democratic,Michael Bennet,1153
PROWERS,U.S. Senate,,Democratic,Michael Bennet,394
PUEBLO,U.S. Senate,,Democratic,Michael Bennet,12984
RIO BLANCO,U.S. Senate,,Democratic,Michael Bennet,108
RIO GRANDE,U.S. Senate,,Democratic,Michael Bennet,671
ROUTT,U.S. Senate,,Democratic,Michael Bennet,1004
SAGUACHE,U.S. Senate,,Democratic,Michael Bennet,468
SAN JUAN,U.S. Senate,,Democratic,Michael Bennet,56
SAN MIGUEL,U.S. Senate,,Democratic,Michael Bennet,887
SEDGWICK,U.S. Senate,,Democratic,Michael Bennet,90
SUMMIT,U.S. Senate,,Democratic,Michael Bennet,1142
TELLER,U.S. Senate,,Democratic,Michael Bennet,795
WASHINGTON,U.S. Senate,,Democratic,Michael Bennet,121
WELD,U.S. Senate,,Democratic,Michael Bennet,7629
YUMA,U.S. Senate,,Democratic,Michael Bennet,316
ADAMS,U.S. Senate,,Republican,Darryl Glenn,5352
ALAMOSA,U.S. Senate,,Republican,Darryl Glenn,334
ARAPAHOE,U.S. Senate,,Republican,Darryl Glenn,11221
ARCHULETA,U.S. Senate,,Republican,Darryl Glenn,417
BACA,U.S. Senate,,Republican,Darryl Glenn,313
BENT,U.S. Senate,,Republican,Darryl Glenn,215
BOULDER,U.S. Senate,,Republican,Darryl Glenn,3717
BROOMFIELD,U.S. Senate,,Republican,Darryl Glenn,1211
CHAFFEE,U.S. Senate,,Republican,Darryl Glenn,684
CHEYENNE,U.S. Senate,,Republican,Darryl Glenn,114
CLEAR CREEK,U.S. Senate,,Republican,Darryl Glenn,221
CONEJOS,U.S. Senate,,Republican,Darryl Glenn,286
COSTILLA,U.S. Senate,,Republican,Darryl Glenn,41
CROWLEY,U.S. Senate,,Republican,Darryl Glenn,215
CUSTER,U.S. Senate,,Republican,Darryl Glenn,603
DELTA,U.S. Senate,,Republican,Darryl Glenn,1493
DENVER,U.S. Senate,,Republican,Darryl Glenn,4404
DOLORES,U.S. Senate,,Republican,Darryl Glenn,62
DOUGLAS,U.S. Senate,,Republican,Darryl Glenn,9632
EAGLE,U.S. Senate,,Republican,Darryl Glenn,359
EL PASO,U.S. Senate,,Republican,Darryl Glenn,36332
ELBERT,U.S. Senate,,Republican,Darryl Glenn,1846
FREMONT,U.S. Senate,,Republican,Darryl Glenn,2218
GARFIELD,U.S. Senate,,Republican,Darryl Glenn,946
GILPIN,U.S. Senate,,Republican,Darryl Glenn,161
GRAND,U.S. Senate,,Republican,Darryl Glenn,583
GUNNISON,U.S. Senate,,Republican,Darryl Glenn,241
HINSDALE,U.S. Senate,,Republican,Darryl Glenn,65
HUERFANO,U.S. Senate,,Republican,Darryl Glenn,263
JACKSON,U.S. Senate,,Republican,Darryl Glenn,139
JEFFERSON,U.S. Senate,,Republican,Darryl Glenn,12766
KIOWA,U.S. Senate,,Republican,Darryl Glenn,162
KIT CARSON,U.S. Senate,,Republican,Darryl Glenn,442
LA PLATA,U.S. Senate,,Republican,Darryl Glenn,1110
LAKE,U.S. Senate,,Republican,Darryl Glenn,111
LARIMER,U.S. Senate,,Republican,Darryl Glenn,7699
LAS ANIMAS,U.S. Senate,,Republican,Darryl Glenn,339
LINCOLN,U.S. Senate,,Republican,Darryl Glenn,353
LOGAN,U.S. Senate,,Republican,Darryl Glenn,833
MESA,U.S. Senate,,Republican,Darryl Glenn,4594
MINERAL,U.S. Senate,,Republican,Darryl Glenn,44
MOFFAT,U.S. Senate,,Republican,Darryl Glenn,378
MONTEZUMA,U.S. Senate,,Republican,Darryl Glenn,734
MONTROSE,U.S. Senate,,Republican,Darryl Glenn,1771
MORGAN,U.S. Senate,,Republican,Darryl Glenn,785
OTERO,U.S. Senate,,Republican,Darryl Glenn,709
OURAY,U.S. Senate,,Republican,Darryl Glenn,205
PARK,U.S. Senate,,Republican,Darryl Glenn,712
PHILLIPS,U.S. Senate,,Republican,Darryl Glenn,199
PITKIN,U.S. Senate,,Republican,Darryl Glenn,108
PROWERS,U.S. Senate,,Republican,Darryl Glenn,359
PUEBLO,U.S. Senate,,Republican,Darryl Glenn,3402
RIO BLANCO,U.S. Senate,,Republican,Darryl Glenn,419
RIO GRANDE,U.S. Senate,,Republican,Darryl Glenn,421
ROUTT,U.S. Senate,,Republican,Darryl Glenn,294
SAGUACHE,U.S. Senate,,Republican,Darryl Glenn,126
SAN JUAN,U.S. Senate,,Republican,Darryl Glenn,14
SAN MIGUEL,U.S. Senate,,Republican,Darryl Glenn,92
SEDGWICK,U.S. Senate,,Republican,Darryl Glenn,111
SUMMIT,U.S. Senate,,Republican,Darryl Glenn,342
TELLER,U.S. Senate,,Republican,Darryl Glenn,1635
WASHINGTON,U.S. Senate,,Republican,Darryl Glenn,349
WELD,U.S. Senate,,Republican,Darryl Glenn,5463
YUMA,U.S. Senate,,Republican,Darryl Glenn,356
ADAMS,U.S. Senate,,Republican,Ryan L. Frazier,1735
ALAMOSA,U.S. Senate,,Republican,Ryan L. Frazier,81
ARAPAHOE,U.S. Senate,,Republican,Ryan L. Frazier,4912
ARCHULETA,U.S. Senate,,Republican,Ryan L. Frazier,91
BACA,U.S. Senate,,Republican,Ryan L. Frazier,43
BENT,U.S. Senate,,Republican,Ryan L. Frazier,24
BOULDER,U.S. Senate,,Republican,Ryan L. Frazier,1049
BROOMFIELD,U.S. Senate,,Republican,Ryan L. Frazier,464
CHAFFEE,U.S. Senate,,Republican,Ryan L. Frazier,129
CHEYENNE,U.S. Senate,,Republican,Ryan L. Frazier,42
CLEAR CREEK,U.S. Senate,,Republican,Ryan L. Frazier,36
CONEJOS,U.S. Senate,,Republican,Ryan L. Frazier,46
COSTILLA,U.S. Senate,,Republican,Ryan L. Frazier,18
CROWLEY,U.S. Senate,,Republican,Ryan L. Frazier,19
CUSTER,U.S. Senate,,Republican,Ryan L. Frazier,53
DELTA,U.S. Senate,,Republican,Ryan L. Frazier,291
DENVER,U.S. Senate,,Republican,Ryan L. Frazier,1927
DOLORES,U.S. Senate,,Republican,Ryan L. Frazier,30
DOUGLAS,U.S. Senate,,Republican,Ryan L. Frazier,2917
EAGLE,U.S. Senate,,Republican,Ryan L. Frazier,143
EL PASO,U.S. Senate,,Republican,Ryan L. Frazier,2309
ELBERT,U.S. Senate,,Republican,Ryan L. Frazier,360
FREMONT,U.S. Senate,,Republican,Ryan L. Frazier,202
GARFIELD,U.S. Senate,,Republican,Ryan L. Frazier,255
GILPIN,U.S. Senate,,Republican,Ryan L. Frazier,28
GRAND,U.S. Senate,,Republican,Ryan L. Frazier,164
GUNNISON,U.S. Senate,,Republican,Ryan L. Frazier,66
HINSDALE,U.S. Senate,,Republican,Ryan L. Frazier,16
HUERFANO,U.S. Senate,,Republican,Ryan L. Frazier,31
JACKSON,U.S. Senate,,Republican,Ryan L. Frazier,29
JEFFERSON,U.S. Senate,,Republican,Ryan L. Frazier,4607
KIOWA,U.S. Senate,,Republican,Ryan L. Frazier,24
KIT CARSON,U.S. Senate,,Republican,Ryan L. Frazier,86
LA PLATA,U.S. Senate,,Republican,Ryan L. Frazier,388
LAKE,U.S. Senate,,Republican,Ryan L. Frazier,17
LARIMER,U.S. Senate,,Republican,Ryan L. Frazier,1667
LAS ANIMAS,U.S. Senate,,Republican,Ryan L. Frazier,45
LINCOLN,U.S. Senate,,Republican,Ryan L. Frazier,135
LOGAN,U.S. Senate,,Republican,Ryan L. Frazier,249
MESA,U.S. Senate,,Republican,Ryan L. Frazier,1128
MINERAL,U.S. Senate,,Republican,Ryan L. Frazier,7
MOFFAT,U.S. Senate,,Republican,Ryan L. Frazier,109
MONTEZUMA,U.S. Senate,,Republican,Ryan L. Frazier,309
MONTROSE,U.S. Senate,,Republican,Ryan L. Frazier,363
MORGAN,U.S. Senate,,Republican,Ryan L. Frazier,275
OTERO,U.S. Senate,,Republican,Ryan L. Frazier,69
OURAY,U.S. Senate,,Republican,Ryan L. Frazier,48
PARK,U.S. Senate,,Republican,Ryan L. Frazier,142
PHILLIPS,U.S. Senate,,Republican,Ryan L. Frazier,34
PITKIN,U.S. Senate,,Republican,Ryan L. Frazier,78
PROWERS,U.S. Senate,,Republican,Ryan L. Frazier,75
PUEBLO,U.S. Senate,,Republican,Ryan L. Frazier,417
RIO BLANCO,U.S. Senate,,Republican,Ryan L. Frazier,77
RIO GRANDE,U.S. Senate,,Republican,Ryan L. Frazier,101
ROUTT,U.S. Senate,,Republican,Ryan L. Frazier,90
SAGUACHE,U.S. Senate,,Republican,Ryan L. Frazier,21
SAN JUAN,U.S. Senate,,Republican,Ryan L. Frazier,2
SAN MIGUEL,U.S. Senate,,Republican,Ryan L. Frazier,20
SEDGWICK,U.S. Senate,,Republican,Ryan L. Frazier,39
SUMMIT,U.S. Senate,,Republican,Ryan L. Frazier,82
TELLER,U.S. Senate,,Republican,Ryan L. Frazier,117
WASHINGTON,U.S. Senate,,Republican,Ryan L. Frazier,165
